
"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Other small states","OSS","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","2229239139.83085","2233157064.1436","2071401619.81338","1992121307.61635","1930560335.91965","1841161052.61738","2263355933.30427","2812595204.5887","3057438742.23537","2945525999.7835","3459646424.39827","3470071353.03365","3599339199.62085","3434898918.24443","3702316087.8759","4222553335.36141","4207692368.23315","4002678652.65494","4065712259.5492","3933603084.35292","4006330528.53356","3943789535.43071","4040616411.90839","4852377078.7717","5344352112.25647","5753598746.79565","5920280361.34255","6700314165.83236","7033335355.48107","6576022708.80254","7337009802.90831","8300192478.20875","8030293678.70185","7832451051.44787","8004147914.52635","7369553397.89832","",
"Pakistan","PAK","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","1619275808.48383","1718604220.91558","1725323666.52667","1798612032.75934","1994748551.02898","2191936077.27845","2220075661.48677","2616547732.04536","2938681310.37379","2947920957.58085","3352373015.53969","3409491873.16254","3088341673.84191","2071975721.17658","2836767757.57576","3387171686.86869","3872525131.31313","4441212121.21212","5107777787.87879","5469393767.67677","6279192000","7717070868.68687","8740853127.96208","7825197070.86614","7754526773.5233","8001319313.98417","7985120768.75388","7882318537.72211","8909142284.2495","9607706810.98232","9227317468.33076","10421919424.9236","11395008171.7479","11500741450.1529","11898238487.3396","14202096027.2971","14687606396.0052","15286325830.1302","15736516570.7809","15850069545.2022","17851828944.1894","16236705599.4504","15724114972.3936","18086324056.6843","20231908980.3717","22140955833.7938","29659987369.8139","33220806079.7372","38267960637.2859","38199820887.8409","41303135855.2392","53672771298.9182","53201914477.565","55104278218.4763","58022369257.8047","64701854150.4201","67478218450.896",
"Panama","PAN","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","146280700","161095200","167668500","181403800","181011300","201712300","226730200","258517500","283044800","298447900","341615900","378736900","390079400","428540900","417817000","449060500","498761300","506598000","469889500","503298400","519487200","541656700","556505100","578777600","605071700","620951200","635180900","674323100","743996300","730374800","774331600","841656300","868370800","940490400","966617900","985014700","1043229100","1074650500","1158225700","1076622800","1104880500","1156178800","1283580800","1351075500","1476472200","1448875200","1431000000",
"Peru","PER","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","490064690.838828","555468103.779851","597146304.686567","615175802.317164","719216190.16791","830639115.966418","987762587.212687","1044329784.88742","958485357.700258","1027413219.12403","1242342172.7261","1323063563.99225","1380303956.70026","1635327105.98708","2024725687.72351","2504214713.33086","2227732796.81028","4085429556.09427","1456838862.16827","1560322451.47863","","","","","","","","","","","","2700062090.24296","2811863643.63404","2888150620.88382","3777089783.28173","4285397641.6349","4698692091.43137","4679804804.8048","4650098996.38151","4147732309.05599","4175477807.38703","4107066503.23537","4121442988.31623","4294952862.72706","4630031050.44232","5213395213.39521","5853539363.58639","6851390220.51774","8632557503.67408","8945621140.69451","10073271742.5932","12195272502.814","12956096451.3194","13415004256.2641","13658682634.7305","13355106142.4444","",
"Philippines","PHL","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","1800861399.8614","1943163243.13648","1181694734.30727","1336422125.29334","1398706020.40816","1570588235.29412","1729242432.00328","1863547162.11739","2216793893.12977","2515704076.70202","1974203158.58964","2245285072.37589","2361269251.51315","3081124284.0016","4279821446.98655","4518826142.74479","5004233700.25402","5642594693.89961","6406636074.83233","7547711993.06007","8150145112.76194","8872742002.86087","8671545667.44731","7427987797.74492","7774497415.96651","7553702041.67182","7152415663.92128","7970118195.03396","8699578567.12824","9661494155.04654","9705929536.61998","9529888713.39879","11559902008.8192","11745839770.7956","14100926668.9884","16029812089.724","17081481707.5264","15540282382.1626","10657638510.2585","12624491555.169","11316766455.4671","10068326368.9241","10694934733.2357","10659946481.1183","12157342639.7977","13053813019.7602","15116408293.5946","18665114287.8193","23069463433.4537","22019314930.6728","24578262322.7377","28513602330.4728","29595162744.383","30588268629.4651","32246227524.793","30039164766.0379","29428116693.7584",
"Palau","PLW","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19943000","23589000","15273000","8082000","6790000","5497000","4204000","3369000","3436000","4506000","6570500.00192656","6361945.11415034","6432446.72447174","6205495.04030025","6765606.9518715","7638519.28400371","8538263.17406346","7853654.49316077","8458800","7890300","7567300","8791500","9209200","8905900","8629400","8748400","",
"Papua New Guinea","PNG","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","120064017.175295","123760017.704013","121520017.383578","129920018.585208","143129129.80177","161608242.804345","185351103.147049","208086011.87143","230484936.723037","240004479.78497","247507929.315813","278083832.335329","366425223.689817","410793885.460026","402932451.891609","479313824.419778","541192822.84559","701791366.906475","776622646.810902","843195409.151886","834175037.147102","768043331.076506","837340150.699677","953817048.742488","818254623.612916","852378011.117974","938869809.45038","1065621035.63603","997088961.341407","932886572.5","983917485.833333","1071429450","1371351570","1780851000","1567598640.00001","1631466400.2","1729443459.99999","1276739520","1191145757.5","1196074920.715","1060221774.09769","1139545588.932","1356182131.96334","1412530560.49547","","","","","","","","","","","","",
"Poland","POL","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6854630515.46392","7229449538.22188","6366099197.99957","6377804569.25822","5393627183.58499","5318101286.21063","6136446908.81556","5352696078.43137","5614811005.39985","8333059930.00875","8871546022.13019","9204834810.63658","12905266201.612","13537273783.8287","10929457389.1862","12298942062.1497","14975794684.0183","13331013216.9863","15066047237.6171","14245809613.1239","10513330680.4616","10011962784.3275",
"Pre-demographic dividend","PRE","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","37126456386.0633","37741083041.5678","32667472275.1078","32343983577.8513","35095025927.489","37172388722.1621","41095082889.097","43873785156.3521","43224758072.0862","48097870042.7302","49588119581.3941","43473366017.6401","41865615194.3781","37512999234.58","45138085003.4421","47991145527.9501","53045014325.071","54024791071.5236","51966324827.8128","53460761571.423","54180886728.8098","72543966978.4444","78070487644.9226","81754619665.3105","99374668022.5218","117695279951.077","136558533209.317","167918872575.772","164628811543.876","201796511893.631","217628751608.167","243510413717.979","260175397156.85","276796138563.935","257260691591.87","249847252916.201",
"Puerto Rico","PRI","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","245106522","260339130","252030435","396047826","375276087","396047826","366967391","455593478","480519565","526217391","508215217","537295652","541450000","477750000","494367391","516523913","569145652","552528261","613458696","600995652","621767391","581608696","564991304","510984783","440360870","520678261","645308696","605150000","465286957","732550000","481904348","382200000","421400000","503300000","499300000","515600000","430200000","518700000","567100000","822000000","795600000","817800000","841583469","","","",
"Korea, Dem. People’s Rep.","PRK","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5658399893.85697","5596038471.53626","4474706689.53688","4381532724.84417","4185868314.51097","3678360972.91321","3592594183.44519","3652544701.67514","4369687358.91648","4911948100.32282","4529003855.24189","4688089323.79877","4793309608.54093","5137559689.46829","4735880800.22228","4586989146.63643","4460513750.19689","4126644487.59396","4702887630.3579","4658783075.8938","4052739622.69318","3995140109.42097",
"Paraguay","PRY","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1117585755.35768","1069960301.27308","1212043199.5643","1429667254.66725","1671399680.08477","1797639062.43163","1637085028.4224","1392008406.41264","1282059395.90968","1203193597.88891","1049231233.84958","884582751.659302","1120701581.79673","1508077555.24238","1579197451.04139","1873835752.65391","2689079036.51618","3983278045.38391","2749909731.68813","4080481303.59661","5044561429.03295","4015884363.94577","5661144735.236","5725443492.73475","4741984980.56643","4973422063.28393",
"West Bank and Gaza","PSE","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","377100000","388000000","443800000","429300000","476500000","454900000","417600000","339200000","285600000","277000000","300000000","253300000","267600000","353500000","418200000","433800000","497700000","624500000","524700000","517300000","494000000","450100000","",
"Pacific island small states","PSS","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
